TransformerID,InstallationDate,MaintenanceSchedule,ReplacementHistory,MaintenanceID,MaintenanceType,MaintenanceDate,TransformerLoad,Temperature,Humidity,Precipitation,Alerts,IncidentType,IncidentDetails,OperationID,OperatingTime,LoadCondition,PerformanceMetrics
TxID_9223,2004-08-25,2022-10-05,No major replacements,MNT-35038,Preventive Maintenance,2023-06-07,786.0421513143327,87.10870995362596,47.31164190859484,37.185670497125,None,None,No incidents,OP-1648,30.1255379145577,Normal Load,Performance with a load of 786.0421513143327 KW and temperature 87.10870995362596°C. Stable operating conditions without any Incidents
TxID_5010,2007-05-20,2020-10-31,No major replacements,MNT-70150,Preventive Maintenance,2022-11-23,562.224528027135,20.91780789404617,34.59101820679713,20.645787456753606,None,None,No incidents,OP-3501,30.1255379145577,Normal Load,Performance with a load of 562.224528027135 KW and temperature 20.91780789404617°C. Stable operating conditions without any Incidents
TxID_8406,2009-04-22,2023-05-19,No major replacements,MNT-53229,Preventive Maintenance,2023-10-22,1471.8924133126168,87.30587955136588,46.04861983597765,23.885900346448164,None,Flood,Flood occurred causing minor damage,OP-4762,30.1255379145577,Normal Load,Performance with a load of 1471.8924133126168 KW and temperature 87.30587955136588°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_6519,2003-11-15,2021-03-13,No major replacements,MNT-86602,Preventive Maintenance,2021-09-12,847.0045591536297,83.0665732210631,21.53791554237369,36.31652120511307,None,None,No incidents,OP-9930,30.1255379145577,Normal Load,Performance with a load of 847.0045591536297 KW and temperature 83.0665732210631°C. Stable operating conditions without any Incidents
TxID_7161,2003-10-11,2020-03-11,No major replacements,MNT-61639,Preventive Maintenance,2022-12-21,736.5416054643607,56.430838015120116,39.500054789263864,1.3956098120725735,None,None,No incidents,OP-3992,30.1255379145577,Normal Load,Performance with a load of 736.5416054643607 KW and temperature 56.430838015120116°C. Stable operating conditions without any Incidents
TxID_3515,2011-07-04,2020-03-08,No major replacements,MNT-64708,Preventive Maintenance,2020-06-03,1967.712786983727,64.48327009776685,67.33419414190087,26.980949754926286,None,None,No incidents,OP-2084,30.1255379145577,High Load,Performance with a load of 1967.712786983727 KW and temperature 64.48327009776685°C. Stable operating conditions without any Incidents
TxID_1968,2000-07-27,2020-09-10,No major replacements,MNT-78696,Preventive Maintenance,2022-09-12,1181.1855356284627,36.5793137202564,51.076881672005776,27.63087749941471,None,Flood,Flood occurred causing minor damage,OP-8142,30.1255379145577,Normal Load,Performance with a load of 1181.1855356284627 KW and temperature 36.5793137202564°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_7764,2010-09-14,2022-03-02,No major replacements,MNT-93596,Preventive Maintenance,2022-10-09,801.879918391902,80.95916482364385,65.47969231114357,38.54845510297291,None,None,No incidents,OP-2861,30.1255379145577,Normal Load,Performance with a load of 801.879918391902 KW and temperature 80.95916482364385°C. Stable operating conditions without any Incidents
TxID_8880,2000-11-14,2021-11-10,No major replacements,MNT-28794,Preventive Maintenance,2022-01-26,750.0628844798634,76.20156965772841,37.692993182070836,29.558506445770767,None,Flood,Flood occurred causing minor damage,OP-3054,30.1255379145577,Normal Load,Performance with a load of 750.0628844798634 KW and temperature 76.20156965772841°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_8865,2010-11-11,2020-12-16,No major replacements,MNT-35765,Preventive Maintenance,2023-08-28,1347.6934110906714,48.9395358367883,55.33815579090677,0.08401897424180627,None,None,No incidents,OP-7045,30.1255379145577,Normal Load,Performance with a load of 1347.6934110906714 KW and temperature 48.9395358367883°C. Stable operating conditions without any Incidents
TxID_7816,2007-08-30,2021-01-12,No major replacements,MNT-13885,Preventive Maintenance,2023-11-22,93.27645021443033,35.36835989160097,83.00692010567852,18.292510183949297,None,Storm,Severe weather affecting transformer,OP-9004,30.1255379145577,Normal Load,Performance with a load of 93.27645021443033 KW and temperature 35.36835989160097°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_9259,2004-07-10,2023-07-30,No major replacements,MNT-68967,Preventive Maintenance,2023-12-29,102.52638477211,75.08727209780699,80.2448992059676,33.36433071206486,None,None,No incidents,OP-5084,30.1255379145577,Normal Load,Performance with a load of 102.52638477211 KW and temperature 75.08727209780699°C. Stable operating conditions without any Incidents
TxID_7261,2014-10-04,2020-05-29,No major replacements,MNT-58846,Preventive Maintenance,2021-10-04,682.1406722242856,63.15822160185906,65.54008723582137,17.972252915388825,None,None,No incidents,OP-3181,30.1255379145577,Normal Load,Performance with a load of 682.1406722242856 KW and temperature 63.15822160185906°C. Stable operating conditions without any Incidents
TxID_4661,2000-06-08,2023-01-04,No major replacements,MNT-17019,Preventive Maintenance,2023-09-09,1761.5780040301179,95.07396253386958,88.65805985185841,31.437661743400025,High Temperature Alert,None,No incidents,OP-1928,30.1255379145577,High Load,Performance with a load of 1761.5780040301179 KW and temperature 95.07396253386958°C. Stable operating conditions without any Incidents
TxID_3752,2004-08-17,2023-12-21,No major replacements,MNT-12269,Preventive Maintenance,2023-12-23,1842.9416364015544,37.866758704330294,36.7390016881665,21.995780308259285,None,None,No incidents,OP-3298,30.1255379145577,High Load,Performance with a load of 1842.9416364015544 KW and temperature 37.866758704330294°C. Stable operating conditions without any Incidents
TxID_4302,2004-12-16,2020-12-30,No major replacements,MNT-11028,Preventive Maintenance,2023-02-28,717.2319310129506,77.9528929840298,34.30895838345356,25.45071956750153,None,None,No incidents,OP-9768,30.1255379145577,Normal Load,Performance with a load of 717.2319310129506 KW and temperature 77.9528929840298°C. Stable operating conditions without any Incidents
TxID_9827,2008-08-20,2022-08-19,No major replacements,MNT-65246,Preventive Maintenance,2023-12-18,1679.5567471334616,96.83290074682978,70.44099234292878,49.14137742060564,High Temperature Alert,Storm,Severe weather affecting transformer,OP-7482,30.1255379145577,High Load,Performance with a load of 1679.5567471334616 KW and temperature 96.83290074682978°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_9721,2007-08-14,2022-12-25,No major replacements,MNT-72237,Preventive Maintenance,2023-10-20,1158.8541732889125,62.98887306995488,25.485166882683163,33.14327380234551,None,None,No incidents,OP-8612,30.1255379145577,Normal Load,Performance with a load of 1158.8541732889125 KW and temperature 62.98887306995488°C. Stable operating conditions without any Incidents
TxID_4696,2011-09-08,2023-09-23,No major replacements,MNT-55387,Preventive Maintenance,2023-11-30,596.7295101392684,24.13265577120673,31.619056602051927,24.281689012029915,None,None,No incidents,OP-4887,30.1255379145577,Normal Load,Performance with a load of 596.7295101392684 KW and temperature 24.13265577120673°C. Stable operating conditions without any Incidents
TxID_9486,2008-03-02,2023-02-27,No major replacements,MNT-44298,Preventive Maintenance,2023-05-07,1581.3111737819142,44.357152210910506,35.46119247509167,5.963826308626297,None,None,No incidents,OP-3598,30.1255379145577,High Load,Performance with a load of 1581.3111737819142 KW and temperature 44.357152210910506°C. Stable operating conditions without any Incidents
TxID_1008,2002-07-15,2021-10-04,No major replacements,MNT-27430,Preventive Maintenance,2022-07-23,928.5927053324538,29.030092549079704,65.24623859382638,34.906023244953126,None,None,No incidents,OP-5847,30.1255379145577,Normal Load,Performance with a load of 928.5927053324538 KW and temperature 29.030092549079704°C. Stable operating conditions without any Incidents
TxID_6849,2006-06-21,2021-04-25,No major replacements,MNT-95309,Preventive Maintenance,2022-01-24,867.7807722511083,92.39087077995718,67.0975117981132,28.247818023817917,High Temperature Alert,Storm,Severe weather affecting transformer,OP-4920,30.1255379145577,Normal Load,Performance with a load of 867.7807722511083 KW and temperature 92.39087077995718°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_4451,2013-03-02,2023-05-29,No major replacements,MNT-70839,Preventive Maintenance,2023-12-09,179.53774039313333,92.77020809145995,76.40764002457077,40.52698836512784,High Temperature Alert,None,No incidents,OP-8457,30.1255379145577,Normal Load,Performance with a load of 179.53774039313333 KW and temperature 92.77020809145995°C. Stable operating conditions without any Incidents
TxID_1423,2014-05-05,2021-09-14,No major replacements,MNT-78440,Preventive Maintenance,2023-11-26,359.119699206555,20.54797200947288,45.03890463101377,47.21903051508903,None,Flood,Flood occurred causing minor damage,OP-3440,30.1255379145577,Normal Load,Performance with a load of 359.119699206555 KW and temperature 20.54797200947288°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_7428,2010-01-27,2022-07-07,No major replacements,MNT-48931,Preventive Maintenance,2023-07-07,1053.0522880459844,31.189733386332456,85.93160292976462,30.520149279336035,None,None,No incidents,OP-6978,30.1255379145577,Normal Load,Performance with a load of 1053.0522880459844 KW and temperature 31.189733386332456°C. Stable operating conditions without any Incidents
TxID_5785,2002-07-05,2023-12-27,No major replacements,MNT-16898,Preventive Maintenance,2023-12-29,1503.3784178385124,33.4678351610073,70.08342275563929,19.702103104026612,None,Storm,Severe weather affecting transformer,OP-5843,30.1255379145577,High Load,Performance with a load of 1503.3784178385124 KW and temperature 33.4678351610073°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_9960,2010-10-27,2021-12-12,No major replacements,MNT-99457,Preventive Maintenance,2022-01-16,334.37443642057053,71.19407321274026,65.64916857954924,40.87186456012112,None,None,No incidents,OP-6032,30.1255379145577,Normal Load,Performance with a load of 334.37443642057053 KW and temperature 71.19407321274026°C. Stable operating conditions without any Incidents
TxID_9185,2007-11-21,2021-09-29,No major replacements,MNT-65441,Preventive Maintenance,2022-03-11,895.320362092347,62.78543581565301,45.21681845510738,5.8341017568285025,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-7836,30.1255379145577,Normal Load,Performance with a load of 895.320362092347 KW and temperature 62.78543581565301°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_7885,2009-02-11,2021-01-15,No major replacements,MNT-70597,Preventive Maintenance,2021-02-08,876.6885958471403,57.83650797771064,34.82948414290072,5.24869770984494,None,None,No incidents,OP-3003,30.1255379145577,Normal Load,Performance with a load of 876.6885958471403 KW and temperature 57.83650797771064°C. Stable operating conditions without any Incidents
TxID_5259,2009-06-22,2021-06-02,No major replacements,MNT-46099,Preventive Maintenance,2023-12-25,497.9056267194227,37.4649790560925,64.04672771139934,19.573671847081307,None,None,No incidents,OP-8345,30.1255379145577,Normal Load,Performance with a load of 497.9056267194227 KW and temperature 37.4649790560925°C. Stable operating conditions without any Incidents
TxID_4518,2005-09-11,2020-08-19,No major replacements,MNT-37648,Preventive Maintenance,2021-03-22,507.2252089986677,55.47457050185325,79.4468679237865,30.531195032652214,None,None,No incidents,OP-7710,30.1255379145577,Normal Load,Performance with a load of 507.2252089986677 KW and temperature 55.47457050185325°C. Stable operating conditions without any Incidents
TxID_8489,2014-08-13,2020-08-28,No major replacements,MNT-21076,Preventive Maintenance,2023-01-09,78.30775124929113,39.94038382968161,33.492142322076035,45.21533309828698,None,Flood,Flood occurred causing minor damage,OP-8811,30.1255379145577,Normal Load,Performance with a load of 78.30775124929113 KW and temperature 39.94038382968161°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_5146,2003-03-26,2023-08-25,No major replacements,MNT-91948,Preventive Maintenance,2023-09-16,936.473786798559,66.36612524682786,90.03284042640394,49.12422023089793,None,None,No incidents,OP-7989,30.1255379145577,Normal Load,Performance with a load of 936.473786798559 KW and temperature 66.36612524682786°C. Stable operating conditions without any Incidents
TxID_1421,2011-02-12,2021-04-03,Replaced major components,MNT-40056,Emergency Maintenance,2021-08-05,165.7014452518459,46.430630978421775,35.330492083831196,19.440652373415674,None,None,No incidents,OP-3767,30.1255379145577,Normal Load,Performance with a load of 165.7014452518459 KW and temperature 46.430630978421775°C. Stable operating conditions without any Incidents
TxID_9811,2007-05-02,2022-08-22,Replaced major components,MNT-40351,Emergency Maintenance,2023-06-10,1151.2383630907404,31.421655371496698,69.54212670453441,0.6699089409039627,None,None,No incidents,OP-4926,30.1255379145577,Normal Load,Performance with a load of 1151.2383630907404 KW and temperature 31.421655371496698°C. Stable operating conditions without any Incidents
TxID_3003,2000-08-05,2021-04-30,No major replacements,MNT-78727,Preventive Maintenance,2022-08-18,1374.641165718346,55.74228153311133,34.145109699941926,13.287990881036466,None,Storm,Severe weather affecting transformer,OP-2032,30.1255379145577,Normal Load,Performance with a load of 1374.641165718346 KW and temperature 55.74228153311133°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_7178,2005-02-18,2022-01-08,No major replacements,MNT-85984,Preventive Maintenance,2023-08-06,1607.0938388612863,52.9737303057962,58.026264505495995,0.507845833762105,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-7249,30.1255379145577,High Load,Performance with a load of 1607.0938388612863 KW and temperature 52.9737303057962°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_8766,2002-03-21,2020-08-31,No major replacements,MNT-86789,Preventive Maintenance,2021-11-13,462.9742908776629,44.34031632696176,28.922294119463956,39.7893719718465,None,None,No incidents,OP-5925,30.1255379145577,Normal Load,Performance with a load of 462.9742908776629 KW and temperature 44.34031632696176°C. Stable operating conditions without any Incidents
TxID_7426,2004-02-09,2020-11-10,No major replacements,MNT-68336,Preventive Maintenance,2023-01-27,1709.0108570029101,93.4337988210534,47.44225978177073,20.065051939571667,High Temperature Alert,Flood,Flood occurred causing minor damage,OP-2947,30.1255379145577,High Load,Performance with a load of 1709.0108570029101 KW and temperature 93.4337988210534°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_3280,2001-11-29,2021-08-26,Replaced major components,MNT-73736,Emergency Maintenance,2023-11-10,1254.9540816250233,81.76789507723977,66.14858138828424,35.09860292247763,None,Storm,Severe weather affecting transformer,OP-7717,30.1255379145577,Normal Load,Performance with a load of 1254.9540816250233 KW and temperature 81.76789507723977°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_2790,2003-11-14,2023-12-19,No major replacements,MNT-30966,Preventive Maintenance,2023-12-25,573.7924730426615,89.59878816991842,23.382860682282647,19.780260044913934,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-1599,30.1255379145577,Normal Load,Performance with a load of 573.7924730426615 KW and temperature 89.59878816991842°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_4605,2010-09-30,2021-08-09,No major replacements,MNT-82784,Preventive Maintenance,2022-02-19,1869.6291472023072,58.41592729642657,69.34670185815865,30.96345724128127,None,Storm,Severe weather affecting transformer,OP-4698,30.1255379145577,High Load,Performance with a load of 1869.6291472023072 KW and temperature 58.41592729642657°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_6680,2006-03-23,2020-02-29,No major replacements,MNT-55267,Preventive Maintenance,2023-03-04,680.227508149558,56.737853332875694,26.728936267599053,18.242071275905538,None,Storm,Severe weather affecting transformer,OP-3521,30.1255379145577,Normal Load,Performance with a load of 680.227508149558 KW and temperature 56.737853332875694°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_8811,2003-09-08,2023-07-25,No major replacements,MNT-54715,Preventive Maintenance,2023-08-09,1698.0598167342894,97.51893915158466,92.4461701618826,29.32907726174725,High Temperature Alert,Flood,Flood occurred causing minor damage,OP-9600,30.1255379145577,High Load,Performance with a load of 1698.0598167342894 KW and temperature 97.51893915158466°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_5450,2007-04-01,2020-11-01,No major replacements,MNT-51061,Preventive Maintenance,2021-10-03,1942.6507104794437,25.93961824232909,20.677972569223044,33.531175524764315,None,None,No incidents,OP-1527,30.1255379145577,High Load,Performance with a load of 1942.6507104794437 KW and temperature 25.93961824232909°C. Stable operating conditions without any Incidents
TxID_5714,2006-04-02,2022-07-19,No major replacements,MNT-57014,Preventive Maintenance,2023-09-06,745.4576288239075,86.02466632781041,29.448932949467903,10.842049094408857,None,Flood,Flood occurred causing minor damage,OP-2568,30.1255379145577,Normal Load,Performance with a load of 745.4576288239075 KW and temperature 86.02466632781041°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_5547,2005-01-07,2023-12-05,No major replacements,MNT-94400,Preventive Maintenance,2023-12-14,1962.737776593282,95.16279403194983,70.13622643998586,15.129157729803772,High Temperature Alert,Lightning Strike,Lightning Strike occurred causing minor damage,OP-9175,30.1255379145577,High Load,Performance with a load of 1962.737776593282 KW and temperature 95.16279403194983°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_2241,2007-06-27,2023-06-24,No major replacements,MNT-89013,Preventive Maintenance,2023-07-10,662.2085149872457,92.18801832235239,25.90131748961597,4.083913603999107,High Temperature Alert,Storm,Severe weather affecting transformer,OP-1228,30.1255379145577,Normal Load,Performance with a load of 662.2085149872457 KW and temperature 92.18801832235239°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_4187,2007-11-07,2020-01-07,No major replacements,MNT-51333,Preventive Maintenance,2020-10-16,1579.9325477569832,92.66181449828773,93.79801434883366,15.347123816084624,High Temperature Alert,None,No incidents,OP-6464,30.1255379145577,High Load,Performance with a load of 1579.9325477569832 KW and temperature 92.66181449828773°C. Stable operating conditions without any Incidents
TxID_1612,2009-05-01,2023-04-16,No major replacements,MNT-33710,Preventive Maintenance,2023-10-23,385.5454622651385,57.876809732454795,99.12257738229877,21.50284273854824,None,Storm,Severe weather affecting transformer,OP-5042,30.1255379145577,Normal Load,Performance with a load of 385.5454622651385 KW and temperature 57.876809732454795°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_6225,2013-02-20,2021-09-13,No major replacements,MNT-87684,Preventive Maintenance,2022-04-24,405.57826091233096,78.62800294335747,31.133150430332428,33.979296827991796,None,None,No incidents,OP-3752,30.1255379145577,Normal Load,Performance with a load of 405.57826091233096 KW and temperature 78.62800294335747°C. Stable operating conditions without any Incidents
TxID_5964,2010-05-19,2023-07-06,No major replacements,MNT-73027,Preventive Maintenance,2023-12-06,1481.446513351572,89.55718053085464,21.841972571433217,32.04049601028676,None,None,No incidents,OP-6610,30.1255379145577,Normal Load,Performance with a load of 1481.446513351572 KW and temperature 89.55718053085464°C. Stable operating conditions without any Incidents
TxID_4808,2006-01-02,2020-03-16,No major replacements,MNT-44402,Preventive Maintenance,2020-11-09,1503.9726478973578,48.836588311810516,45.42191615319961,29.690859420964827,None,None,No incidents,OP-5515,30.1255379145577,High Load,Performance with a load of 1503.9726478973578 KW and temperature 48.836588311810516°C. Stable operating conditions without any Incidents
TxID_9668,2009-05-28,2020-03-14,No major replacements,MNT-73684,Preventive Maintenance,2021-04-04,1245.7424155448264,41.806559140803195,86.79565523342164,49.85662295110928,None,None,No incidents,OP-3444,30.1255379145577,Normal Load,Performance with a load of 1245.7424155448264 KW and temperature 41.806559140803195°C. Stable operating conditions without any Incidents
TxID_1196,2004-12-03,2021-06-29,No major replacements,MNT-41588,Preventive Maintenance,2022-05-19,529.2275509646508,59.620593820993136,89.54306940923014,33.52342978248741,None,None,No incidents,OP-1050,30.1255379145577,Normal Load,Performance with a load of 529.2275509646508 KW and temperature 59.620593820993136°C. Stable operating conditions without any Incidents
TxID_6496,2006-10-13,2020-04-08,No major replacements,MNT-11445,Preventive Maintenance,2020-10-31,1053.7664242164024,35.394992802950554,36.48278699228677,38.08034721989639,None,None,No incidents,OP-8962,30.1255379145577,Normal Load,Performance with a load of 1053.7664242164024 KW and temperature 35.394992802950554°C. Stable operating conditions without any Incidents
TxID_4789,2005-02-24,2020-07-27,No major replacements,MNT-40696,Preventive Maintenance,2023-10-10,1956.110673326032,32.05334232168564,94.77575942465288,8.268070727746657,None,None,No incidents,OP-9947,30.1255379145577,High Load,Performance with a load of 1956.110673326032 KW and temperature 32.05334232168564°C. Stable operating conditions without any Incidents
TxID_5078,2002-01-02,2022-07-08,No major replacements,MNT-69382,Preventive Maintenance,2023-07-07,1615.688957415673,71.91400115543846,83.27530289805267,33.567762685328816,None,None,No incidents,OP-7373,30.1255379145577,High Load,Performance with a load of 1615.688957415673 KW and temperature 71.91400115543846°C. Stable operating conditions without any Incidents
TxID_7793,2012-06-21,2023-08-01,No major replacements,MNT-96838,Preventive Maintenance,2023-08-16,1423.7478850918328,60.99127358213791,48.60844479168509,34.97953710655957,None,None,No incidents,OP-3217,30.07211328135418,Normal Load,Performance with a load of 1423.7478850918328 KW and temperature 60.99127358213791°C. Stable operating conditions without any Incidents
TxID_3356,2004-07-28,2022-12-16,No major replacements,MNT-60782,Preventive Maintenance,2023-09-17,1484.551946608614,25.374831522052652,28.19801484182885,28.52058410004858,None,None,No incidents,OP-4396,30.045295705780003,Normal Load,Performance with a load of 1484.551946608614 KW and temperature 25.374831522052652°C. Stable operating conditions without any Incidents
TxID_4200,2002-09-17,2022-12-22,No major replacements,MNT-46968,Preventive Maintenance,2023-06-23,1628.8601414869938,69.01579047989955,24.99492880774263,21.790888721971164,None,None,No incidents,OP-1635,30.045295705780003,High Load,Performance with a load of 1628.8601414869938 KW and temperature 69.01579047989955°C. Stable operating conditions without any Incidents
TxID_2692,2006-08-02,2023-03-26,No major replacements,MNT-46729,Preventive Maintenance,2023-05-17,903.3959207569401,28.083287790385818,61.29000315983551,30.80907740888184,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-1044,30.045295705780003,Normal Load,Performance with a load of 903.3959207569401 KW and temperature 28.083287790385818°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_2892,2001-04-30,2021-08-31,Replaced major components,MNT-75182,Emergency Maintenance,2021-11-16,797.3252325515431,28.584030238231648,35.55002833311448,47.108399647397334,None,Flood,Flood occurred causing minor damage,OP-3940,29.66225571272832,Normal Load,Performance with a load of 797.3252325515431 KW and temperature 28.584030238231648°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_9335,2000-11-28,2022-12-21,No major replacements,MNT-31783,Preventive Maintenance,2023-04-14,588.1629185746009,61.467588343567726,37.77232253977669,33.589150958539506,None,None,No incidents,OP-7769,29.60634279676275,Normal Load,Performance with a load of 588.1629185746009 KW and temperature 61.467588343567726°C. Stable operating conditions without any Incidents
TxID_7737,2014-10-16,2021-12-09,No major replacements,MNT-51132,Preventive Maintenance,2022-03-31,1527.621003698476,35.6600897028158,49.96841902932832,28.49353555108123,None,None,No incidents,OP-8290,28.7895804735634,High Load,Performance with a load of 1527.621003698476 KW and temperature 35.6600897028158°C. Stable operating conditions without any Incidents
TxID_1839,2004-03-08,2022-08-13,No major replacements,MNT-15024,Preventive Maintenance,2023-09-01,1993.3802041290078,55.96554487390259,96.84736192302242,17.191670039710587,None,None,No incidents,OP-4830,27.96775534617552,High Load,Performance with a load of 1993.3802041290078 KW and temperature 55.96554487390259°C. Stable operating conditions without any Incidents
TxID_5990,2004-10-03,2022-08-15,No major replacements,MNT-24214,Preventive Maintenance,2023-03-22,1463.7702597444982,97.62176862076336,63.02405937706009,8.795359499953841,High Temperature Alert,Storm,Severe weather affecting transformer,OP-9656,26.965534650813826,Normal Load,Performance with a load of 1463.7702597444982 KW and temperature 97.62176862076336°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_4552,2013-03-18,2020-01-24,No major replacements,MNT-33602,Preventive Maintenance,2023-09-22,1439.1224761074625,35.728411685231066,62.92607279658608,16.274029714659697,None,None,No incidents,OP-4412,26.444044743329165,Normal Load,Performance with a load of 1439.1224761074625 KW and temperature 35.728411685231066°C. Stable operating conditions without any Incidents
TxID_5890,2004-01-12,2020-07-06,No major replacements,MNT-56991,Preventive Maintenance,2021-03-05,237.17690589521436,65.45761447529827,41.92774559575074,22.805561264006613,None,None,No incidents,OP-5817,26.444044743329165,Normal Load,Performance with a load of 237.17690589521436 KW and temperature 65.45761447529827°C. Stable operating conditions without any Incidents
TxID_2265,2003-01-11,2022-07-22,No major replacements,MNT-58896,Preventive Maintenance,2023-08-18,479.88840451672587,43.73532428227772,30.76529058906539,29.86133538288773,None,Flood,Flood occurred causing minor damage,OP-4616,26.444044743329165,Normal Load,Performance with a load of 479.88840451672587 KW and temperature 43.73532428227772°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_3833,2007-10-02,2022-06-25,No major replacements,MNT-97770,Preventive Maintenance,2023-02-16,1866.0894651366093,41.76108195890433,39.46808630004662,37.34445711166611,None,Storm,Severe weather affecting transformer,OP-7919,26.444044743329165,High Load,Performance with a load of 1866.0894651366093 KW and temperature 41.76108195890433°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_2915,2006-05-22,2022-06-17,No major replacements,MNT-68532,Preventive Maintenance,2022-07-01,1996.5555430454604,36.440089515880516,68.16242488977139,35.66266365768818,None,None,No incidents,OP-3106,26.444044743329165,High Load,Performance with a load of 1996.5555430454604 KW and temperature 36.440089515880516°C. Stable operating conditions without any Incidents
TxID_4690,2010-01-01,2022-10-04,No major replacements,MNT-10834,Preventive Maintenance,2023-12-05,61.597873101631095,32.712788791987634,87.16700991182297,47.814053030317346,None,None,No incidents,OP-4710,26.444044743329165,Normal Load,Performance with a load of 61.597873101631095 KW and temperature 32.712788791987634°C. Stable operating conditions without any Incidents
TxID_5628,2009-04-18,2021-04-07,No major replacements,MNT-95820,Preventive Maintenance,2022-12-29,1190.5036467403086,65.69867455746875,98.03223158375707,39.540882544129005,None,None,No incidents,OP-3107,26.444044743329165,Normal Load,Performance with a load of 1190.5036467403086 KW and temperature 65.69867455746875°C. Stable operating conditions without any Incidents
TxID_5219,2014-06-19,2022-10-14,No major replacements,MNT-77896,Preventive Maintenance,2023-07-12,1710.9245926010442,93.36298424327724,71.75120472400198,41.84216714003126,High Temperature Alert,Flood,Flood occurred causing minor damage,OP-6869,26.444044743329165,High Load,Performance with a load of 1710.9245926010442 KW and temperature 93.36298424327724°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_7175,2011-01-02,2021-06-26,No major replacements,MNT-49148,Preventive Maintenance,2022-03-21,753.0061542906799,26.05489814772894,30.49621928113842,47.82461941013514,None,None,No incidents,OP-8559,26.444044743329165,Normal Load,Performance with a load of 753.0061542906799 KW and temperature 26.05489814772894°C. Stable operating conditions without any Incidents
TxID_5351,2006-04-20,2021-08-10,No major replacements,MNT-22898,Preventive Maintenance,2021-10-18,1688.130575417937,33.35278776218295,26.120164516239115,41.504353632129636,None,None,No incidents,OP-9645,26.444044743329165,High Load,Performance with a load of 1688.130575417937 KW and temperature 33.35278776218295°C. Stable operating conditions without any Incidents
TxID_9118,2009-09-28,2022-08-23,No major replacements,MNT-90568,Preventive Maintenance,2023-09-15,1530.9457654239025,93.00625394976932,60.429881630787364,34.47005325391964,High Temperature Alert,None,No incidents,OP-7221,26.444044743329165,High Load,Performance with a load of 1530.9457654239025 KW and temperature 93.00625394976932°C. Stable operating conditions without any Incidents
TxID_2208,2008-05-04,2020-05-13,No major replacements,MNT-57923,Preventive Maintenance,2021-05-11,490.47731154786766,38.470967886889476,36.78119681484965,14.245576429024986,None,Flood,Flood occurred causing minor damage,OP-7963,26.405755461507226,Normal Load,Performance with a load of 490.47731154786766 KW and temperature 38.470967886889476°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_9855,2013-01-28,2023-06-12,No major replacements,MNT-38237,Preventive Maintenance,2023-09-04,865.0437075677276,77.96574015204496,55.01866302510244,3.1584626781178127,None,Storm,Severe weather affecting transformer,OP-7615,26.405755461507226,Normal Load,Performance with a load of 865.0437075677276 KW and temperature 77.96574015204496°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_9545,2003-05-30,2020-06-27,No major replacements,MNT-49926,Preventive Maintenance,2022-01-09,718.980828134901,40.990361367615584,64.2938913728901,24.926900835144476,None,None,No incidents,OP-2455,26.405755461507226,Normal Load,Performance with a load of 718.980828134901 KW and temperature 40.990361367615584°C. Stable operating conditions without any Incidents
TxID_8168,2014-11-11,2022-07-12,No major replacements,MNT-84550,Preventive Maintenance,2022-12-09,239.77188742651288,52.01734555494415,39.04002730622438,42.80800400514489,None,None,No incidents,OP-8478,26.405755461507226,Normal Load,Performance with a load of 239.77188742651288 KW and temperature 52.01734555494415°C. Stable operating conditions without any Incidents
